-146.63,3.2124123869873535e-7,-4.16598137233135e-6
-146.62,3.3717568667932723e-7,-4.1686995007154835e-6
-146.61,3.5313385822624266e-7,-4.171361135564417e-6
-146.6,3.6911556385417525e-7,-4.1739661346067775e-6
-146.59,3.851206140777852e-7,-4.176514355571185e-6
-146.58,4.011488194117673e-7,-4.179005656186266e-6
-146.57,4.1719999037080325e-7,-4.181439894180648e-6
-146.56,4.3327393746958803e-7,-4.183816927282953e-6
-146.55,4.4937047122278144e-7,-4.186136613221802e-6
-146.54,4.654894021450776e-7,-4.188398809725823e-6
-146.53,4.8163054075116e-7,-4.190603374523638e-6
-146.52,4.977936975557219e-7,-4.192750165343877e-6
-146.51,5.139786830734241e-7,-4.194839039915156e-6
-146.5,5.301853078189602e-7,-4.196869855966104e-6
-146.49,5.46413382307025e-7,-4.198842471225346e-6
-146.48,5.626627170522779e-7,-4.200756743421504e-6
-146.47,5.789343003862069e-7,-4.202611417164165e-6
-146.46,5.952314612680619e-7,-4.204403025006386e-6
-146.45,6.115492838322365e-7,-4.206135891435897e-6
-146.44,6.278875534999436e-7,-4.207809897896377e-6
-146.43,6.442460556924321e-7,-4.209424925831512e-6
-146.42,6.606245758309505e-7,-4.21098085668498e-6
-146.41,6.770228993367124e-7,-4.212477571900463e-6
-146.4,6.934408116309666e-7,-4.213914952921641e-6
-146.39,7.0987809813495e-7,-4.215292881192196e-6
-146.38,7.263345442699114e-7,-4.216611238155811e-6
-146.37,7.428099354570639e-7,-4.217869905256163e-6
-146.36,7.593040571176567e-7,-4.219068763936939e-6
-146.35,7.758166946729381e-7,-4.220207695641815e-6
-146.34,7.923476335441217e-7,-4.221286581814474e-6
-146.33,8.088966591524562e-7,-4.222305303898598e-6
-146.32,8.254635569191787e-7,-4.223263743337867e-6
-146.31,8.420481122655377e-7,-4.224161781575963e-6
-146.3,8.586501106127467e-7,-4.224999300056568e-6
-146.29,8.752693373820545e-7,-4.2257761802233616e-6
-146.28,8.919055779946981e-7,-4.2264923035200255e-6
-146.27,9.085586178719263e-7,-4.227147551390241e-6
-146.26,9.252282424349523e-7,-4.22774180527769e-6
-146.25,9.419142371050246e-7,-4.2282749466260516e-6
